"","Duration","Protocal_type","Service","flag","Predicted_class"
"650",0,"tcp","http","SF","normal"
"651",0,"tcp","ldap","REJ","anomaly"
"652",0,"tcp","sql_net","REJ","anomaly"
"653",0,"tcp","http","SF","normal"
"654",1,"tcp","rje","SF","normal"
"655",0,"tcp","http","SF","normal"
"656",0,"tcp","http","SF","normal"
"657",5,"tcp","http_8001","SF","anomaly"
"658",282,"tcp","ftp","SF","normal"
"659",0,"tcp","http","SF","normal"
"660",0,"tcp","http","SF","normal"
"661",0,"tcp","http","SF","normal"
"662",4,"tcp","pop_2","SF","normal"
"663",0,"tcp","ftp","SF","anomaly"
"664",0,"tcp","http","SF","normal"
"665",0,"tcp","http","SF","normal"
"666",21,"tcp","ftp","SF","normal"
"667",0,"tcp","printer","RSTO","anomaly"
"668",0,"tcp","printer","S0","anomaly"
"669",0,"tcp","http","SF","normal"
"670",0,"tcp","http","SF","normal"
"671",4,"tcp","pop_2","SF","normal"
"672",0,"udp","ntp_u","SF","anomaly"
"673",0,"tcp","ftp_data","SF","normal"
"674",0,"udp","printer","SF","anomaly"
"675",0,"tcp","rje","SF","normal"
"676",0,"tcp","http","SF","normal"
"677",0,"udp","printer","SF","normal"
"678",7256,"tcp","supdup","SF","anomaly"
"679",0,"tcp","http","SF","normal"
"680",8185,"tcp","supdup","SF","anomaly"
"681",0,"udp","domain_u","SF","normal"
"682",0,"tcp","http","SF","normal"
"683",0,"tcp","printer","S0","anomaly"
"684",0,"icmp","ecr_i","SF","anomaly"
"685",0,"icmp","ecr_i","SF","anomaly"
"686",0,"udp","printer","SF","normal"
"687",895,"tcp","http","RSTR","normal"
"688",0,"tcp","supdup","RSTO","anomaly"
"689",0,"tcp","http","SF","normal"
"690",0,"tcp","ntp_u","REJ","anomaly"
"691",0,"tcp","http","SF","normal"
"692",0,"icmp","ecr_i","SF","anomaly"
"693",0,"tcp","http","SF","normal"
"694",0,"tcp","http","SF","normal"
"695",0,"tcp","http","SF","normal"
"696",4,"tcp","pop_2","SF","anomaly"
"697",0,"tcp","printer","S0","anomaly"
"698",0,"tcp","finger","SF","anomaly"
"699",0,"tcp","link","RSTO","anomaly"
"700",0,"udp","domain_u","SF","normal"
"701",0,"tcp","http_8001","S0","anomaly"
"702",280,"tcp","ftp_data","SF","normal"
"703",0,"tcp","printer","REJ","anomaly"
"704",0,"udp","ntp_u","SF","normal"
"705",0,"tcp","http","SF","normal"
"706",0,"tcp","rje","SF","normal"
"707",0,"tcp","printer","S0","anomaly"
"708",0,"tcp","http","SF","normal"
"709",0,"tcp","urp_i","REJ","anomaly"
"710",0,"tcp","ntp_u","REJ","anomaly"
"711",0,"tcp","http","SF","normal"
"712",0,"tcp","http","SF","normal"
"713",0,"tcp","ntp_u","REJ","anomaly"
"714",0,"tcp","printer","REJ","anomaly"
"715",0,"tcp","printer","S0","anomaly"
"716",0,"udp","ntp_u","SF","anomaly"
"717",0,"udp","domain_u","SF","normal"
"718",0,"tcp","rje","S0","anomaly"
"719",0,"tcp","printer","REJ","anomaly"
"720",0,"tcp","http","SF","normal"
"721",0,"udp","printer","SF","anomaly"
"722",0,"udp","printer","SF","normal"
"723",0,"udp","printer","SF","normal"
"724",0,"tcp","http","SF","normal"
"725",0,"icmp","ecr_i","SF","anomaly"
"726",0,"icmp","ecr_i","SF","anomaly"
"727",0,"icmp","eco_i","SF","anomaly"
"728",0,"tcp","pop_2","S0","anomaly"
"729",0,"tcp","ftp_data","SF","normal"
"730",0,"tcp","http","SF","normal"
"731",0,"tcp","http","SF","normal"
"732",0,"icmp","ecr_i","SF","anomaly"
"733",0,"udp","printer","SF","normal"
"734",0,"tcp","http","SF","normal"
"735",0,"tcp","ftp_data","SF","normal"
"736",0,"tcp","ntp_u","REJ","anomaly"
"737",0,"udp","domain_u","SF","normal"
"738",0,"icmp","eco_i","SF","normal"
"739",0,"tcp","ftp_data","SF","normal"
"740",0,"tcp","urp_i","REJ","anomaly"
"741",0,"tcp","rje","SF","normal"
"742",1,"tcp","rje","SF","normal"
"743",3,"tcp","http","SF","normal"
"744",0,"tcp","http","SF","normal"
"745",0,"tcp","http","SF","normal"
"746",0,"tcp","rje","SF","normal"
"747",0,"tcp","http","SF","normal"
"748",0,"tcp","http","SF","normal"
"749",0,"tcp","supdup","SF","normal"
"750",0,"tcp","http","SF","normal"
"751",0,"tcp","courier","REJ","anomaly"
"752",0,"icmp","ecr_i","SF","anomaly"
"753",0,"tcp","supdup","REJ","anomaly"
"754",0,"udp","printer","SF","normal"
"755",0,"tcp","supdup","RSTO","anomaly"
"756",0,"tcp","http","SF","normal"
"757",0,"udp","domain_u","SF","normal"
"758",282,"tcp","ftp","SF","normal"
"759",0,"tcp","http","RSTR","normal"
"760",0,"tcp","http","SF","normal"
"761",0,"tcp","http","SF","normal"
"762",280,"tcp","ftp_data","SF","normal"
"763",0,"udp","domain_u","SF","normal"
"764",0,"tcp","printer","REJ","anomaly"
"765",0,"tcp","rje","SF","normal"
"766",7446,"tcp","supdup","SF","anomaly"
"767",0,"tcp","printer","REJ","anomaly"
"768",0,"udp","domain_u","SF","normal"
"769",0,"tcp","http","SF","normal"
"770",0,"udp","printer","SF","anomaly"
"771",0,"tcp","printer","S0","anomaly"
"772",0,"udp","domain_u","SF","normal"
"773",280,"tcp","ftp_data","SF","normal"
"774",0,"tcp","http","S0","anomaly"
"775",0,"tcp","ftp_data","SF","anomaly"
"776",0,"tcp","http","SF","normal"
"777",0,"tcp","http","SF","normal"
"778",0,"tcp","printer","REJ","anomaly"
"779",0,"tcp","printer","REJ","anomaly"
"780",0,"udp","domain_u","SF","normal"
"781",0,"tcp","rje","SF","normal"
"782",0,"tcp","printer","REJ","anomaly"
"783",0,"tcp","printer","S0","anomaly"
"784",0,"tcp","http","SF","normal"
"785",0,"tcp","http","SF","normal"
"786",0,"tcp","http","SF","normal"
"787",0,"tcp","http","SF","normal"
"788",918,"tcp","http","RSTR","normal"
"789",0,"tcp","http","SF","normal"
"790",0,"icmp","ecr_i","SF","anomaly"
"791",0,"tcp","ntp_u","REJ","anomaly"
"792",0,"tcp","rje","SF","anomaly"
"793",0,"tcp","ftp_data","SF","anomaly"
"794",1,"tcp","rje","SF","normal"
"795",0,"tcp","http","SF","normal"
"796",0,"tcp","http","SF","normal"
"797",4,"tcp","pop_2","SF","normal"
"798",0,"tcp","http","SF","normal"
"799",804,"tcp","http","RSTR","normal"
"800",0,"tcp","printer","REJ","anomaly"
"801",0,"tcp","http","SF","normal"
"802",0,"tcp","printer","REJ","anomaly"
"803",0,"tcp","http","SF","normal"
"804",0,"tcp","printer","REJ","anomaly"
"805",0,"tcp","http","SF","normal"
"806",7606,"tcp","supdup","SF","anomaly"
"807",0,"tcp","ftp_data","SF","normal"
"808",0,"tcp","http","SF","normal"
"809",7253,"tcp","supdup","SF","anomaly"
"810",0,"tcp","printer","REJ","anomaly"
"811",0,"tcp","supdup","S3","anomaly"
"812",0,"icmp","eco_i","SF","normal"
"813",8048,"tcp","supdup","SF","anomaly"
"814",0,"tcp","http","SF","normal"
"815",0,"tcp","ftp_data","SF","anomaly"
"816",0,"tcp","sql_net","REJ","anomaly"
"817",0,"tcp","http","SF","normal"
"818",0,"tcp","http","SF","normal"
"819",0,"tcp","http","SF","normal"
"820",0,"tcp","http","SF","normal"
"821",0,"tcp","exec","RSTO","anomaly"
"822",0,"tcp","printer","REJ","anomaly"
"823",0,"tcp","http","SF","normal"
"824",0,"tcp","ftp_data","SF","normal"
"825",0,"tcp","http","SF","normal"
"826",0,"tcp","printer","REJ","anomaly"
"827",0,"tcp","http","SF","normal"
"828",0,"tcp","http","SF","normal"
"829",0,"tcp","printer","S0","anomaly"
"830",0,"tcp","printer","REJ","anomaly"
"831",0,"tcp","http","SF","normal"
"832",1,"tcp","rje","SF","normal"
"833",0,"udp","printer","SF","normal"
"834",1,"tcp","rje","SF","normal"
"835",0,"tcp","http","SF","normal"
"836",0,"tcp","supdup","S3","anomaly"
"837",0,"tcp","ftp_data","SF","anomaly"
"838",0,"udp","printer","SF","normal"
"839",0,"udp","domain_u","SF","normal"
"840",282,"tcp","ftp","SF","normal"
"841",0,"tcp","printer","REJ","anomaly"
"842",0,"tcp","http","SF","normal"
"843",0,"tcp","http","SF","normal"
"844",0,"tcp","printer","REJ","anomaly"
"845",0,"tcp","supdup","S3","anomaly"
"846",848,"tcp","http","RSTR","normal"
"847",0,"tcp","http","SF","normal"
"848",0,"tcp","http","SF","normal"
"849",289,"tcp","ftp","SF","normal"
"850",0,"tcp","http","SF","normal"
"851",0,"udp","domain_u","SF","normal"
"852",814,"tcp","http","RSTR","normal"
"853",0,"udp","domain_u","SF","normal"
"854",0,"tcp","supdup","SF","normal"
"855",0,"tcp","whois","REJ","anomaly"
"856",0,"tcp","IRC","REJ","anomaly"
"857",1,"tcp","rje","SF","normal"
"858",0,"tcp","printer","REJ","anomaly"
"859",0,"tcp","supdup","S0","anomaly"
"860",0,"tcp","ntp_u","S0","anomaly"
"861",282,"tcp","ftp","SF","normal"
"862",0,"tcp","printer","REJ","anomaly"
"863",0,"tcp","http","SF","normal"
"864",0,"tcp","printer","REJ","anomaly"
"865",0,"udp","printer","SF","normal"
"866",903,"tcp","http","RSTR","normal"
"867",0,"tcp","rje","SF","normal"
"868",0,"tcp","http","SF","normal"
"869",0,"tcp","sql_net","REJ","anomaly"
"870",0,"udp","printer","SF","normal"
"871",8108,"tcp","supdup","SF","anomaly"
"872",0,"tcp","http","SF","normal"
"873",0,"tcp","printer","REJ","anomaly"
"874",0,"tcp","http","SF","normal"
"875",0,"tcp","printer","REJ","anomaly"
"876",0,"udp","domain_u","SF","normal"
"877",13,"tcp","pop_2","SF","normal"
"878",791,"tcp","http","RSTR","normal"
"879",0,"tcp","csnet_ns","REJ","anomaly"
"880",0,"tcp","printer","S0","anomaly"
"881",0,"tcp","http","SF","normal"
"882",0,"tcp","http_8001","RSTO","anomaly"
"883",0,"tcp","printer","S0","anomaly"
"884",0,"tcp","ftp_data","SF","normal"
"885",0,"tcp","http","SF","normal"
"886",0,"tcp","http","SF","normal"
"887",0,"tcp","printer","S0","anomaly"
"888",0,"tcp","auth","REJ","anomaly"
"889",0,"tcp","printer","REJ","anomaly"
"890",280,"tcp","ftp_data","SF","normal"
"891",0,"udp","printer","SF","normal"
"892",0,"tcp","http","S0","anomaly"
"893",0,"tcp","http","SF","normal"
"894",0,"tcp","ntp_u","REJ","anomaly"
"895",7517,"tcp","supdup","SF","anomaly"
"896",8228,"tcp","supdup","S3","anomaly"
"897",0,"tcp","printer","REJ","anomaly"
"898",0,"tcp","printer","REJ","anomaly"
"899",0,"tcp","http","SF","normal"
"900",0,"tcp","http","SF","normal"
"901",0,"icmp","eco_i","SF","anomaly"
"902",0,"tcp","printer","REJ","anomaly"
"903",0,"tcp","http","SF","normal"
"904",0,"icmp","eco_i","SF","anomaly"
"905",2,"tcp","rje","SF","normal"
"906",0,"tcp","rje","SF","normal"
"907",0,"tcp","ftp_data","SF","normal"
"908",0,"tcp","printer","REJ","anomaly"
"909",282,"tcp","ftp","SF","normal"
"910",0,"tcp","printer","REJ","anomaly"
"911",0,"tcp","http","SF","normal"
"912",0,"tcp","printer","REJ","anomaly"
"913",0,"tcp","http","SF","normal"
"914",0,"tcp","http","SF","normal"
"915",0,"tcp","printer","REJ","anomaly"
"916",0,"tcp","http","SF","normal"
"917",0,"udp","printer","SF","normal"
"918",0,"tcp","ntp_u","REJ","anomaly"
"919",0,"tcp","http","SF","normal"
"920",0,"tcp","printer","REJ","anomaly"
"921",0,"udp","printer","SF","anomaly"
"922",0,"tcp","ntp_u","SF","normal"
"923",0,"tcp","printer","REJ","anomaly"
"924",0,"udp","printer","SF","normal"
"925",0,"tcp","http","SF","normal"
"926",58,"tcp","supdup","SF","normal"
"927",0,"udp","printer","SF","anomaly"
"928",4,"tcp","pop_2","SF","normal"
"929",0,"tcp","ftp","SF","anomaly"
"930",0,"tcp","http","SF","normal"
"931",1179,"udp","ntp_u","SF","normal"
"932",0,"tcp","http","SF","normal"
"933",0,"udp","domain_u","SF","normal"
"934",0,"udp","domain_u","SF","normal"
"935",0,"tcp","http","SF","normal"
"936",0,"tcp","http","SF","normal"
"937",807,"tcp","http","RSTR","normal"
"938",0,"icmp","ecr_i","SF","anomaly"
"939",0,"tcp","http","SF","normal"
"940",0,"udp","printer","SF","normal"
"941",0,"icmp","eco_i","SF","anomaly"
"942",901,"tcp","http","RSTR","normal"
"943",0,"udp","printer","SF","normal"
"944",0,"tcp","tim_i","RSTO","anomaly"
"945",0,"tcp","printer","S0","anomaly"
"946",0,"udp","printer","SF","normal"
"947",0,"tcp","http","SF","normal"
"948",0,"tcp","http","SF","normal"
"949",0,"tcp","kshell","REJ","anomaly"
"950",8228,"tcp","supdup","SF","anomaly"
"951",0,"tcp","printer","S0","anomaly"
"952",0,"icmp","ecr_i","SF","anomaly"
"953",0,"udp","domain_u","SF","normal"
"954",0,"udp","printer","SF","normal"
"955",0,"udp","domain_u","SF","normal"
"956",0,"tcp","domain","S0","anomaly"
"957",0,"tcp","http","SF","normal"
"958",0,"udp","printer","SF","normal"
"959",806,"tcp","http","RSTR","normal"
"960",0,"icmp","ecr_i","SF","anomaly"
"961",0,"tcp","printer","S0","anomaly"
"962",0,"tcp","http","SF","normal"
"963",0,"tcp","http","SF","normal"
"964",0,"tcp","supdup","SF","normal"
"965",0,"tcp","http","SF","normal"
"966",0,"tcp","printer","REJ","anomaly"
"967",0,"icmp","ecr_i","SF","anomaly"
"968",1964,"tcp","supdup","SF","normal"
"969",0,"tcp","printer","SH","anomaly"
"970",0,"tcp","http","SF","normal"
"971",0,"tcp","ftp_data","SF","normal"
"972",0,"tcp","printer","REJ","anomaly"
"973",0,"udp","printer","SF","anomaly"
"974",0,"icmp","ecr_i","SF","anomaly"
"975",0,"tcp","csnet_ns","REJ","anomaly"
"976",0,"tcp","private","REJ","anomaly"
"977",0,"tcp","http","SF","normal"
"978",0,"tcp","http","SF","normal"
"979",0,"tcp","http","SF","normal"
"980",0,"icmp","ecr_i","SF","anomaly"
"981",0,"tcp","printer","REJ","anomaly"
"982",0,"tcp","printer","REJ","anomaly"
"983",0,"tcp","supdup","S3","anomaly"
"984",0,"tcp","sql_net","REJ","anomaly"
"985",0,"tcp","http","SF","normal"
"986",280,"tcp","ftp_data","SF","normal"
"987",0,"tcp","ftp_data","SF","normal"
"988",0,"tcp","printer","REJ","anomaly"
"989",0,"tcp","http","SF","normal"
"990",0,"tcp","printer","REJ","anomaly"
"991",3,"tcp","supdup","SF","normal"
"992",0,"tcp","http","SF","normal"
"993",0,"icmp","ecr_i","SF","anomaly"
"994",0,"tcp","rje","SF","normal"
"995",0,"tcp","http","SF","normal"
"996",7682,"tcp","supdup","SF","anomaly"
"997",0,"tcp","printer","REJ","anomaly"
"998",0,"tcp","ntp_u","S0","anomaly"
"999",0,"icmp","ecr_i","SF","anomaly"
"1000",7,"tcp","ntp_u","REJ","anomaly"
"1001",0,"tcp","http","SF","normal"
"1002",0,"tcp","http","SF","normal"
"1003",0,"udp","domain_u","SF","normal"
"1004",0,"tcp","printer","SH","anomaly"
"1005",0,"tcp","http","SF","normal"
"1006",0,"tcp","printer","REJ","anomaly"
"1007",0,"udp","domain_u","SF","normal"
"1008",0,"tcp","printer","S0","anomaly"
"1009",0,"tcp","auth","REJ","anomaly"
"1010",7593,"tcp","supdup","S2","anomaly"
"1011",0,"udp","domain_u","SF","normal"
"1012",0,"tcp","supdup","REJ","anomaly"
"1013",0,"tcp","smtp","REJ","anomaly"
"1014",0,"tcp","klogin","REJ","anomaly"
"1015",0,"tcp","printer","REJ","anomaly"
"1016",0,"tcp","http","SF","normal"
"1017",0,"icmp","ecr_i","SF","anomaly"
"1018",0,"udp","printer","SF","normal"
"1019",0,"udp","domain_u","SF","normal"
"1020",0,"tcp","http","SF","normal"
"1021",0,"tcp","http_8001","RSTO","anomaly"
"1022",0,"icmp","ecr_i","SF","anomaly"
"1023",0,"udp","printer","SF","normal"
"1024",0,"tcp","http","SF","normal"
"1025",0,"tcp","http","SF","normal"
"1026",0,"tcp","http","SF","normal"
"1027",283,"tcp","ftp","SF","normal"
"1028",0,"icmp","ecr_i","SF","anomaly"
"1029",0,"tcp","printer","REJ","anomaly"
"1030",0,"udp","printer","SF","normal"
"1031",0,"tcp","http","SF","normal"
"1032",0,"udp","domain_u","SF","normal"
"1033",0,"tcp","http","SF","normal"
"1034",0,"tcp","http","SF","normal"
"1035",0,"tcp","pop_2","RSTO","anomaly"
"1036",0,"tcp","printer","SH","anomaly"
"1037",0,"tcp","ftp_data","SF","normal"
"1038",0,"tcp","http","SF","normal"
"1039",0,"tcp","http","SF","normal"
"1040",0,"tcp","supdup","S3","anomaly"
"1041",0,"icmp","ecr_i","SF","anomaly"
"1042",0,"tcp","http","SF","normal"
"1043",899,"tcp","http","RSTR","normal"
"1044",0,"tcp","http","SF","normal"
"1045",0,"tcp","printer","REJ","anomaly"
"1046",0,"tcp","printer","S0","anomaly"
"1047",0,"tcp","supdup","S0","anomaly"
"1048",1,"tcp","rje","SF","normal"
"1049",0,"udp","ntp_u","SF","anomaly"
"1050",0,"tcp","printer","REJ","anomaly"
"1051",0,"tcp","http","SF","normal"
"1052",0,"tcp","http","SF","normal"
"1053",0,"tcp","http","SF","normal"
"1054",0,"tcp","http","SF","normal"
"1055",0,"udp","domain_u","SF","normal"
"1056",0,"udp","domain_u","SF","normal"
"1057",0,"tcp","http","SF","normal"
"1058",0,"tcp","smtp","S0","anomaly"
"1059",0,"tcp","supdup","SF","normal"
"1060",0,"icmp","ecr_i","SF","anomaly"
"1061",0,"icmp","eco_i","SF","anomaly"
"1062",0,"tcp","http_8001","RSTO","anomaly"
"1063",0,"tcp","pop_2","SF","normal"
"1064",0,"tcp","http","SF","normal"
"1065",0,"tcp","auth","SF","anomaly"
"1066",0,"tcp","printer","S0","anomaly"
"1067",0,"tcp","mtp","S0","anomaly"
"1068",1,"tcp","rje","SF","normal"
"1069",0,"tcp","printer","REJ","anomaly"
"1070",0,"udp","printer","SF","normal"
"1071",0,"tcp","http","SF","normal"
"1072",0,"tcp","printer","REJ","anomaly"
"1073",0,"tcp","printer","REJ","anomaly"
"1074",0,"tcp","http","SF","normal"
"1075",0,"udp","printer","SF","anomaly"
"1076",0,"tcp","ntp_u","REJ","anomaly"
"1077",0,"udp","domain_u","SF","normal"
"1078",0,"tcp","ftp_data","SF","normal"
"1079",0,"tcp","pop_2","S0","anomaly"
"1080",2069,"tcp","http","RSTR","normal"
"1081",0,"tcp","http","SF","normal"
"1082",0,"tcp","http","SF","normal"
"1083",0,"tcp","http","SF","normal"
"1084",0,"icmp","ecr_i","SF","anomaly"
"1085",0,"udp","domain_u","SF","normal"
"1086",0,"tcp","http","SF","normal"
"1087",0,"tcp","printer","REJ","anomaly"
"1088",0,"tcp","http","SF","normal"
"1089",0,"tcp","http","SF","normal"
"1090",282,"tcp","ftp","SF","normal"
"1091",0,"tcp","ftp_data","SF","normal"
"1092",0,"udp","printer","SF","normal"
"1093",0,"tcp","http","SF","normal"
"1094",0,"tcp","http","SF","normal"
"1095",0,"tcp","http","SF","normal"
"1096",280,"tcp","ftp_data","SF","normal"
"1097",0,"tcp","http","SF","normal"
"1098",0,"tcp","http","S0","anomaly"
"1099",0,"tcp","sql_net","REJ","anomaly"
"1100",283,"tcp","ftp","SF","normal"
"1101",0,"tcp","printer","REJ","anomaly"
"1102",0,"tcp","printer","S0","anomaly"
"1103",0,"udp","domain_u","SF","normal"
"1104",0,"tcp","http","SF","normal"
"1105",0,"tcp","http","SF","normal"
"1106",0,"tcp","http","SF","normal"
"1107",1,"tcp","rje","SF","normal"
"1108",0,"tcp","http","S0","anomaly"
"1109",801,"tcp","http","RSTR","normal"
"1110",282,"tcp","ftp","SF","normal"
"1111",0,"udp","printer","SF","normal"
"1112",0,"udp","printer","SF","normal"
"1113",0,"tcp","printer","S0","anomaly"
"1114",0,"tcp","printer","REJ","anomaly"
"1115",1,"tcp","rje","SF","normal"
"1116",0,"udp","printer","SF","normal"
"1117",0,"tcp","printer","S0","anomaly"
"1118",0,"tcp","printer","S0","anomaly"
"1119",1179,"udp","ntp_u","SF","normal"
"1120",0,"tcp","ntp_u","SF","normal"
"1121",1,"tcp","rje","SF","normal"
"1122",798,"tcp","http","RSTR","normal"
"1123",0,"tcp","sql_net","REJ","anomaly"
"1124",0,"tcp","http","SF","normal"
"1125",0,"tcp","http","SF","normal"
"1126",0,"tcp","http","SF","normal"
"1127",0,"udp","printer","SF","anomaly"
"1128",0,"tcp","printer","S0","anomaly"
"1129",0,"udp","printer","SF","normal"
"1130",0,"tcp","ftp_data","SF","normal"
"1131",0,"icmp","ecr_i","SF","anomaly"
"1132",0,"tcp","printer","SH","anomaly"
"1133",0,"tcp","printer","REJ","anomaly"
"1134",0,"tcp","finger","SF","anomaly"
"1135",0,"tcp","rje","SF","normal"
"1136",0,"tcp","http","SF","normal"
"1137",280,"tcp","ftp_data","SF","normal"
"1138",0,"udp","printer","SF","anomaly"
"1139",7224,"tcp","supdup","SF","anomaly"
"1140",0,"tcp","printer","REJ","anomaly"
"1141",280,"tcp","ftp_data","SF","normal"
"1142",0,"tcp","sql_net","REJ","anomaly"
"1143",0,"udp","domain_u","SF","normal"
"1144",0,"udp","printer","SF","anomaly"
"1145",0,"tcp","printer","REJ","anomaly"
"1146",5,"tcp","http_8001","SF","anomaly"
"1147",0,"icmp","eco_i","SF","anomaly"
"1148",0,"tcp","http","SF","normal"
"1149",0,"icmp","ecr_i","SF","anomaly"
"1150",0,"tcp","printer","REJ","anomaly"
"1151",8156,"tcp","supdup","SF","anomaly"
"1152",1,"tcp","rje","SF","normal"
"1153",0,"tcp","http","S0","anomaly"
"1154",0,"tcp","finger","RSTO","anomaly"
"1155",0,"tcp","http","SF","normal"
"1156",0,"tcp","printer","REJ","anomaly"
"1157",0,"tcp","http","SF","normal"
"1158",0,"tcp","http","SF","normal"
"1159",0,"tcp","http","SF","normal"
"1160",0,"tcp","http","S0","anomaly"
"1161",0,"tcp","urp_i","S0","anomaly"
"1162",0,"tcp","shell","REJ","anomaly"
"1163",0,"tcp","http","SF","normal"
"1164",0,"tcp","http","SF","normal"
"1165",0,"udp","printer","SF","normal"
"1166",0,"tcp","rje","SF","normal"
"1167",0,"tcp","ftp_data","S0","anomaly"
"1168",7252,"tcp","supdup","SF","anomaly"
"1169",0,"icmp","ecr_i","SF","anomaly"
